place_id,name,place_type,lat,lon
467334681,Solita,town,0.8767264,-75.6190438
467340039,Curillo,town,1.0326931000000001,-75.9193814
528520110,Samacá,town,5.4917892,-73.48529
529913967,Tinjacá,town,5.5795658,-73.6467385
533700778,Salamina,town,5.4078495,-75.48804960000001
544362084,Zetaquira,town,5.2818853,-73.1678186
544362085,Berbeo,town,5.226141500000001,-73.1265012
552022392,Viracachá,town,5.4350237,-73.2961677
554374965,San José del Guaviare,city,2.5716141,-72.6426515
565473185,Villanueva,town,4.614775300000001,-72.92522190000001
567449192,Roncesvalles,town,4.0111317,-75.6051946
568743645,Marulanda,town,5.2841208,-75.2606169
568745932,Manzanares,town,5.253198,-75.1544544
568959447,Andagoya,town,5.096587700000001,-76.6947904
588078547,Pácora,town,5.5272323000000005,-75.45944490000001
588078552,Aguadas,town,5.613113,-75.4575902
588130495,Palestina,town,5.0203683,-75.6223394
588130543,Villamaría,town,5.0449697,-75.5151258
588130544,La Merced,town,5.3990667000000006,-75.5478047
588130545,Pensilvania,town,5.3833488,-75.16096830000001
589271277,Yumbo,town,3.5834664000000003,-76.49522230000001
610313789,San José del Fragua,town,1.3314207,-75.9727503
611171812,Norcasia,town,5.5758643,-74.8881645
611180443,Belalcázar,town,4.994718000000001,-75.8122627
611180447,Risaralda,town,5.163553100000001,-75.7673963
618821368,Nariño,town,1.2906755,-77.3578572
629686336,Saboyá,town,5.6975265,-73.7656779
639151943,San José,town,5.0804958000000005,-75.79234050000001
671806634,Bogotá,city,4.653381700000001,-74.0836331
701653004,Nariño,town,5.609179,-75.17625000000001
703166711,Mocoa,town,1.1466295,-76.64823270000001
703166714,Villavicencio,city,4.1347644,-73.62015170000001
703166719,Florencia,city,1.6158666000000002,-75.6143045
703167829,Tumaco,city,1.8062887,-78.76498140000001
703167831,Funes,town,0.9987301000000001,-77.448542
703167832,Guachucal,town,0.9573434000000001,-77.7333581
703167833,Pupiales,town,0.8707969000000001,-77.6419358
703167834,Gualmatán,town,0.9200211,-77.5661383
703167836,Aldana,town,0.8822547000000001,-77.7003164
703167837,Carlosama,town,0.8639417,-77.72714760000001
703167840,Sapuyes,town,1.0377201,-77.6209192
703167843,Puerres,town,0.8855995000000001,-77.50192480000001
703167844,Potosí,town,0.8072344,-77.57304500000001
703167845,Córdoba,town,0.8540703000000001,-77.5182592
703167847,Cumbal,town,0.9092082,-77.78890600000001
703167849,La Florida,town,1.2986074,-77.40448450000001
703167851,Sandoná,town,1.2863843000000001,-77.47107220000001
703167852,Guachavés,town,1.2226827,-77.6769685
703167855,Guaitarilla,town,1.1305245000000002,-77.5483421
703167856,Consacá,town,1.2082795000000002,-77.4656149
703167857,Ospina,town,1.0586533,-77.56566980000001
703167860,Ricaurte,town,1.213249,-77.9945007
703167861,Linares,town,1.3516458,-77.5235169
703167864,Ancuya,town,1.2615284,-77.5147482
703167865,Yacuanquer,town,1.1158819,-77.4017561
703167870,Puerto Caicedo,town,0.6841941,-76.6044095
703167871,Puerto Asís,town,0.4979751,-76.4951418
703167873,Buesaco,town,1.384101,-77.156619
703167874,Santiago,town,1.146773,-77.0024767
703167875,San Francisco,town,1.1748696,-76.8788636
703167879,Puerto Guzmán,town,0.9648984,-76.40783400000001
703167881,Villagarzón,town,1.0306708,-76.61691
703167882,Colón,town,1.1894909,-76.97251220000001
703167885,El Peñol,town,1.4541250000000001,-77.4396657
703167886,El Tambo,town,1.4093115,-77.39233060000001
703167887,San José (Robergo Payán),town,1.6968414,-78.2451441
703167890,Sotomayor (Los Andes),town,1.4932789000000002,-77.5210552
703167897,Salahonda (Francisco Pizarro),town,2.039908,-78.6581414
703167902,Barbacoas,town,1.6741037,-78.1364951
703167905,Policarpa,town,1.6286636,-77.4594651
703167909,La Llanada,town,1.4727210000000002,-77.5802015
703167913,Cumbitara,town,1.6473621,-77.57809400000001
703167929,Guapi,town,2.5708069,-77.882619
703167935,El Charco,town,2.4798209,-78.110793
703167945,Timbiquí,town,2.7705138000000002,-77.66431220000001
703167960,Mosquera,town,2.5078650000000002,-78.4516461
703167967,Santa Bárbara (Iscuandé),town,2.4486619000000003,-77.9797375
703168021,Bocas de Satinga,town,2.348495,-78.3267125
703168029,La Tola,town,2.3995791,-78.1882925
703168038,San Pedro de Cartago,town,1.5524899,-77.1200173
703168042,Berruecos,town,1.5031876000000002,-77.1357811
703168045,San José,town,1.4744366,-77.0813409
703168049,El Tablón de Gómez,town,1.4272265000000002,-77.0976122
703168054,Florencia,town,1.6830289,-77.0726877
703168059,San Pablo,town,1.6684528,-77.01099280000001
703168064,La Unión,town,1.5989976000000001,-77.1305999
703168068,El Rosario,town,1.7426237,-77.3349654
703168073,San Lorenzo,town,1.5031548000000001,-77.2153366
